Datetime (UTC),Datetime (Local),Capacity factor,Hour,Month,Year,Day
2016-03-06 14:00:00,2016-03-06 15:00:00,0.432,15,3,2016,6
2016-03-06 15:00:00,2016-03-06 16:00:00,0.325,16,3,2016,6
2016-03-06 16:00:00,2016-03-06 17:00:00,0.176,17,3,2016,6
2016-03-06 17:00:00,2016-03-06 18:00:00,0.034,18,3,2016,6
2016-03-06 18:00:00,2016-03-06 19:00:00,0.0,19,3,2016,6
2016-03-06 19:00:00,2016-03-06 20:00:00,0.0,20,3,2016,6
2016-03-06 20:00:00,2016-03-06 21:00:00,0.0,21,3,2016,6
2016-03-06 21:00:00,2016-03-06 22:00:00,0.0,22,3,2016,6
2016-03-06 22:00:00,2016-03-06 23:00:00,0.0,23,3,2016,6
2016-03-06 23:00:00,2016-03-07 00:00:00,0.0,0,3,2016,7
2016-03-07 00:00:00,2016-03-07 01:00:00,0.0,1,3,2016,7
2016-03-07 01:00:00,2016-03-07 02:00:00,0.0,2,3,2016,7
2016-03-07 02:00:00,2016-03-07 03:00:00,0.0,3,3,2016,7
2016-03-07 03:00:00,2016-03-07 04:00:00,0.0,4,3,2016,7
2016-03-07 04:00:00,2016-03-07 05:00:00,0.0,5,3,2016,7
2016-03-07 05:00:00,2016-03-07 06:00:00,0.0,6,3,2016,7
2016-03-07 06:00:00,2016-03-07 07:00:00,0.002,7,3,2016,7
2016-03-07 07:00:00,2016-03-07 08:00:00,0.042,8,3,2016,7
2016-03-07 08:00:00,2016-03-07 09:00:00,0.125,9,3,2016,7
2016-03-07 09:00:00,2016-03-07 10:00:00,0.216,10,3,2016,7
2016-03-07 10:00:00,2016-03-07 11:00:00,0.3,11,3,2016,7
2016-03-07 11:00:00,2016-03-07 12:00:00,0.36,12,3,2016,7
2016-03-07 12:00:00,2016-03-07 13:00:00,0.393,13,3,2016,7
2016-03-07 13:00:00,2016-03-07 14:00:00,0.398,14,3,2016,7
2016-03-07 14:00:00,2016-03-07 15:00:00,0.362,15,3,2016,7
2016-03-07 15:00:00,2016-03-07 16:00:00,0.279,16,3,2016,7
2016-03-07 16:00:00,2016-03-07 17:00:00,0.155,17,3,2016,7
2016-03-07 17:00:00,2016-03-07 18:00:00,0.031,18,3,2016,7
2016-03-07 18:00:00,2016-03-07 19:00:00,0.0,19,3,2016,7
2016-03-07 19:00:00,2016-03-07 20:00:00,0.0,20,3,2016,7
2016-03-07 20:00:00,2016-03-07 21:00:00,0.0,21,3,2016,7
2016-03-07 21:00:00,2016-03-07 22:00:00,0.0,22,3,2016,7
2016-03-07 22:00:00,2016-03-07 23:00:00,0.0,23,3,2016,7
2016-03-07 23:00:00,2016-03-08 00:00:00,0.0,0,3,2016,8
2016-03-08 00:00:00,2016-03-08 01:00:00,0.0,1,3,2016,8
2016-03-08 01:00:00,2016-03-08 02:00:00,0.0,2,3,2016,8
2016-03-08 02:00:00,2016-03-08 03:00:00,0.0,3,3,2016,8
2016-03-08 03:00:00,2016-03-08 04:00:00,0.0,4,3,2016,8
2016-03-08 04:00:00,2016-03-08 05:00:00,0.0,5,3,2016,8
2016-03-08 05:00:00,2016-03-08 06:00:00,0.0,6,3,2016,8
2016-03-08 06:00:00,2016-03-08 07:00:00,0.007,7,3,2016,8
2016-03-08 07:00:00,2016-03-08 08:00:00,0.144,8,3,2016,8
2016-03-08 08:00:00,2016-03-08 09:00:00,0.325,9,3,2016,8
2016-03-08 09:00:00,2016-03-08 10:00:00,0.479,10,3,2016,8
2016-03-08 10:00:00,2016-03-08 11:00:00,0.579,11,3,2016,8
2016-03-08 11:00:00,2016-03-08 12:00:00,0.637,12,3,2016,8
2016-03-08 12:00:00,2016-03-08 13:00:00,0.648,13,3,2016,8
2016-03-08 13:00:00,2016-03-08 14:00:00,0.608,14,3,2016,8
2016-03-08 14:00:00,2016-03-08 15:00:00,0.516,15,3,2016,8
2016-03-08 15:00:00,2016-03-08 16:00:00,0.381,16,3,2016,8
2016-03-08 16:00:00,2016-03-08 17:00:00,0.212,17,3,2016,8
2016-03-08 17:00:00,2016-03-08 18:00:00,0.045,18,3,2016,8
2016-03-08 18:00:00,2016-03-08 19:00:00,0.0,19,3,2016,8
2016-03-08 19:00:00,2016-03-08 20:00:00,0.0,20,3,2016,8
2016-03-08 20:00:00,2016-03-08 21:00:00,0.0,21,3,2016,8
2016-03-08 21:00:00,2016-03-08 22:00:00,0.0,22,3,2016,8
2016-03-08 22:00:00,2016-03-08 23:00:00,0.0,23,3,2016,8
2016-03-08 23:00:00,2016-03-09 00:00:00,0.0,0,3,2016,9
2016-03-09 00:00:00,2016-03-09 01:00:00,0.0,1,3,2016,9
2016-03-09 01:00:00,2016-03-09 02:00:00,0.0,2,3,2016,9
2016-03-09 02:00:00,2016-03-09 03:00:00,0.0,3,3,2016,9
2016-03-09 03:00:00,2016-03-09 04:00:00,0.0,4,3,2016,9
2016-03-09 04:00:00,2016-03-09 05:00:00,0.0,5,3,2016,9
2016-03-09 05:00:00,2016-03-09 06:00:00,0.0,6,3,2016,9
2016-03-09 06:00:00,2016-03-09 07:00:00,0.004,7,3,2016,9
2016-03-09 07:00:00,2016-03-09 08:00:00,0.062,8,3,2016,9
2016-03-09 08:00:00,2016-03-09 09:00:00,0.125,9,3,2016,9
2016-03-09 09:00:00,2016-03-09 10:00:00,0.191,10,3,2016,9
2016-03-09 10:00:00,2016-03-09 11:00:00,0.262,11,3,2016,9
2016-03-09 11:00:00,2016-03-09 12:00:00,0.328,12,3,2016,9
2016-03-09 12:00:00,2016-03-09 13:00:00,0.391,13,3,2016,9
2016-03-09 13:00:00,2016-03-09 14:00:00,0.403,14,3,2016,9
2016-03-09 14:00:00,2016-03-09 15:00:00,0.377,15,3,2016,9
2016-03-09 15:00:00,2016-03-09 16:00:00,0.297,16,3,2016,9
2016-03-09 16:00:00,2016-03-09 17:00:00,0.163,17,3,2016,9
2016-03-09 17:00:00,2016-03-09 18:00:00,0.035,18,3,2016,9
2016-03-09 18:00:00,2016-03-09 19:00:00,0.0,19,3,2016,9
2016-03-09 19:00:00,2016-03-09 20:00:00,0.0,20,3,2016,9
2016-03-09 20:00:00,2016-03-09 21:00:00,0.0,21,3,2016,9
2016-03-09 21:00:00,2016-03-09 22:00:00,0.0,22,3,2016,9
2016-03-09 22:00:00,2016-03-09 23:00:00,0.0,23,3,2016,9
2016-03-09 23:00:00,2016-03-10 00:00:00,0.0,0,3,2016,10
2016-03-10 00:00:00,2016-03-10 01:00:00,0.0,1,3,2016,10
2016-03-10 01:00:00,2016-03-10 02:00:00,0.0,2,3,2016,10
2016-03-10 02:00:00,2016-03-10 03:00:00,0.0,3,3,2016,10
2016-03-10 03:00:00,2016-03-10 04:00:00,0.0,4,3,2016,10
2016-03-10 04:00:00,2016-03-10 05:00:00,0.0,5,3,2016,10
2016-03-10 05:00:00,2016-03-10 06:00:00,0.0,6,3,2016,10
2016-03-10 06:00:00,2016-03-10 07:00:00,0.006,7,3,2016,10
2016-03-10 07:00:00,2016-03-10 08:00:00,0.112,8,3,2016,10
2016-03-10 08:00:00,2016-03-10 09:00:00,0.27,9,3,2016,10
2016-03-10 09:00:00,2016-03-10 10:00:00,0.403,10,3,2016,10
2016-03-10 10:00:00,2016-03-10 11:00:00,0.482,11,3,2016,10
2016-03-10 11:00:00,2016-03-10 12:00:00,0.524,12,3,2016,10
2016-03-10 12:00:00,2016-03-10 13:00:00,0.537,13,3,2016,10
2016-03-10 13:00:00,2016-03-10 14:00:00,0.52,14,3,2016,10
2016-03-10 14:00:00,2016-03-10 15:00:00,0.463,15,3,2016,10
2016-03-10 15:00:00,2016-03-10 16:00:00,0.358,16,3,2016,10
2016-03-10 16:00:00,2016-03-10 17:00:00,0.21,17,3,2016,10
2016-03-10 17:00:00,2016-03-10 18:00:00,0.051,18,3,2016,10
2016-03-10 18:00:00,2016-03-10 19:00:00,0.0,19,3,2016,10
2016-03-10 19:00:00,2016-03-10 20:00:00,0.0,20,3,2016,10
2016-03-10 20:00:00,2016-03-10 21:00:00,0.0,21,3,2016,10
2016-03-10 21:00:00,2016-03-10 22:00:00,0.0,22,3,2016,10
2016-03-10 22:00:00,2016-03-10 23:00:00,0.0,23,3,2016,10
2016-03-10 23:00:00,2016-03-11 00:00:00,0.0,0,3,2016,11
2016-03-11 00:00:00,2016-03-11 01:00:00,0.0,1,3,2016,11
2016-03-11 01:00:00,2016-03-11 02:00:00,0.0,2,3,2016,11
2016-03-11 02:00:00,2016-03-11 03:00:00,0.0,3,3,2016,11
2016-03-11 03:00:00,2016-03-11 04:00:00,0.0,4,3,2016,11
2016-03-11 04:00:00,2016-03-11 05:00:00,0.0,5,3,2016,11
2016-03-11 05:00:00,2016-03-11 06:00:00,0.0,6,3,2016,11
2016-03-11 06:00:00,2016-03-11 07:00:00,0.01,7,3,2016,11
2016-03-11 07:00:00,2016-03-11 08:00:00,0.148,8,3,2016,11
2016-03-11 08:00:00,2016-03-11 09:00:00,0.348,9,3,2016,11
2016-03-11 09:00:00,2016-03-11 10:00:00,0.53,10,3,2016,11
2016-03-11 10:00:00,2016-03-11 11:00:00,0.646,11,3,2016,11
2016-03-11 11:00:00,2016-03-11 12:00:00,0.706,12,3,2016,11
2016-03-11 12:00:00,2016-03-11 13:00:00,0.715,13,3,2016,11
2016-03-11 13:00:00,2016-03-11 14:00:00,0.673,14,3,2016,11
2016-03-11 14:00:00,2016-03-11 15:00:00,0.584,15,3,2016,11
2016-03-11 15:00:00,2016-03-11 16:00:00,0.445,16,3,2016,11
2016-03-11 16:00:00,2016-03-11 17:00:00,0.263,17,3,2016,11
2016-03-11 17:00:00,2016-03-11 18:00:00,0.072,18,3,2016,11
2016-03-11 18:00:00,2016-03-11 19:00:00,0.0,19,3,2016,11
2016-03-11 19:00:00,2016-03-11 20:00:00,0.0,20,3,2016,11
2016-03-11 20:00:00,2016-03-11 21:00:00,0.0,21,3,2016,11
2016-03-11 21:00:00,2016-03-11 22:00:00,0.0,22,3,2016,11
2016-03-11 22:00:00,2016-03-11 23:00:00,0.0,23,3,2016,11
2016-03-11 23:00:00,2016-03-12 00:00:00,0.0,0,3,2016,12
2016-03-12 00:00:00,2016-03-12 01:00:00,0.0,1,3,2016,12
2016-03-12 01:00:00,2016-03-12 02:00:00,0.0,2,3,2016,12
2016-03-12 02:00:00,2016-03-12 03:00:00,0.0,3,3,2016,12
2016-03-12 03:00:00,2016-03-12 04:00:00,0.0,4,3,2016,12
2016-03-12 04:00:00,2016-03-12 05:00:00,0.0,5,3,2016,12
2016-03-12 05:00:00,2016-03-12 06:00:00,0.0,6,3,2016,12
2016-03-12 06:00:00,2016-03-12 07:00:00,0.014,7,3,2016,12
2016-03-12 07:00:00,2016-03-12 08:00:00,0.179,8,3,2016,12
2016-03-12 08:00:00,2016-03-12 09:00:00,0.388,9,3,2016,12
2016-03-12 09:00:00,2016-03-12 10:00:00,0.553,10,3,2016,12
2016-03-12 10:00:00,2016-03-12 11:00:00,0.661,11,3,2016,12
2016-03-12 11:00:00,2016-03-12 12:00:00,0.717,12,3,2016,12
2016-03-12 12:00:00,2016-03-12 13:00:00,0.723,13,3,2016,12
2016-03-12 13:00:00,2016-03-12 14:00:00,0.681,14,3,2016,12
2016-03-12 14:00:00,2016-03-12 15:00:00,0.591,15,3,2016,12
2016-03-12 15:00:00,2016-03-12 16:00:00,0.451,16,3,2016,12
2016-03-12 16:00:00,2016-03-12 17:00:00,0.269,17,3,2016,12
2016-03-12 17:00:00,2016-03-12 18:00:00,0.076,18,3,2016,12
2016-03-12 18:00:00,2016-03-12 19:00:00,0.0,19,3,2016,12
2016-03-12 19:00:00,2016-03-12 20:00:00,0.0,20,3,2016,12
2016-03-12 20:00:00,2016-03-12 21:00:00,0.0,21,3,2016,12
2016-03-12 21:00:00,2016-03-12 22:00:00,0.0,22,3,2016,12
2016-03-12 22:00:00,2016-03-12 23:00:00,0.0,23,3,2016,12
2016-03-12 23:00:00,2016-03-13 00:00:00,0.0,0,3,2016,13
2016-03-13 00:00:00,2016-03-13 01:00:00,0.0,1,3,2016,13
2016-03-13 01:00:00,2016-03-13 02:00:00,0.0,2,3,2016,13
2016-03-13 02:00:00,2016-03-13 03:00:00,0.0,3,3,2016,13
2016-03-13 03:00:00,2016-03-13 04:00:00,0.0,4,3,2016,13
2016-03-13 04:00:00,2016-03-13 05:00:00,0.0,5,3,2016,13
2016-03-13 05:00:00,2016-03-13 06:00:00,0.0,6,3,2016,13
2016-03-13 06:00:00,2016-03-13 07:00:00,0.014,7,3,2016,13
2016-03-13 07:00:00,2016-03-13 08:00:00,0.183,8,3,2016,13
2016-03-13 08:00:00,2016-03-13 09:00:00,0.388,9,3,2016,13
2016-03-13 09:00:00,2016-03-13 10:00:00,0.547,10,3,2016,13
2016-03-13 10:00:00,2016-03-13 11:00:00,0.654,11,3,2016,13
2016-03-13 11:00:00,2016-03-13 12:00:00,0.708,12,3,2016,13
2016-03-13 12:00:00,2016-03-13 13:00:00,0.713,13,3,2016,13
2016-03-13 13:00:00,2016-03-13 14:00:00,0.67,14,3,2016,13
2016-03-13 14:00:00,2016-03-13 15:00:00,0.577,15,3,2016,13
2016-03-13 15:00:00,2016-03-13 16:00:00,0.435,16,3,2016,13
2016-03-13 16:00:00,2016-03-13 17:00:00,0.25,17,3,2016,13
2016-03-13 17:00:00,2016-03-13 18:00:00,0.067,18,3,2016,13
2016-03-13 18:00:00,2016-03-13 19:00:00,0.0,19,3,2016,13
2016-03-13 19:00:00,2016-03-13 20:00:00,0.0,20,3,2016,13
2016-03-13 20:00:00,2016-03-13 21:00:00,0.0,21,3,2016,13
2016-03-13 21:00:00,2016-03-13 22:00:00,0.0,22,3,2016,13
2016-03-13 22:00:00,2016-03-13 23:00:00,0.0,23,3,2016,13
2016-03-13 23:00:00,2016-03-14 00:00:00,0.0,0,3,2016,14
2016-03-14 00:00:00,2016-03-14 01:00:00,0.0,1,3,2016,14
2016-03-14 01:00:00,2016-03-14 02:00:00,0.0,2,3,2016,14
2016-03-14 02:00:00,2016-03-14 03:00:00,0.0,3,3,2016,14
2016-03-14 03:00:00,2016-03-14 04:00:00,0.0,4,3,2016,14
2016-03-14 04:00:00,2016-03-14 05:00:00,0.0,5,3,2016,14
2016-03-14 05:00:00,2016-03-14 06:00:00,0.0,6,3,2016,14
2016-03-14 06:00:00,2016-03-14 07:00:00,0.009,7,3,2016,14
2016-03-14 07:00:00,2016-03-14 08:00:00,0.144,8,3,2016,14
2016-03-14 08:00:00,2016-03-14 09:00:00,0.323,9,3,2016,14
2016-03-14 09:00:00,2016-03-14 10:00:00,0.47,10,3,2016,14
2016-03-14 10:00:00,2016-03-14 11:00:00,0.566,11,3,2016,14
2016-03-14 11:00:00,2016-03-14 12:00:00,0.611,12,3,2016,14
2016-03-14 12:00:00,2016-03-14 13:00:00,0.612,13,3,2016,14
2016-03-14 13:00:00,2016-03-14 14:00:00,0.571,14,3,2016,14
2016-03-14 14:00:00,2016-03-14 15:00:00,0.489,15,3,2016,14
2016-03-14 15:00:00,2016-03-14 16:00:00,0.367,16,3,2016,14
2016-03-14 16:00:00,2016-03-14 17:00:00,0.211,17,3,2016,14
2016-03-14 17:00:00,2016-03-14 18:00:00,0.057,18,3,2016,14
2016-03-14 18:00:00,2016-03-14 19:00:00,0.0,19,3,2016,14
2016-03-14 19:00:00,2016-03-14 20:00:00,0.0,20,3,2016,14
2016-03-14 20:00:00,2016-03-14 21:00:00,0.0,21,3,2016,14
2016-03-14 21:00:00,2016-03-14 22:00:00,0.0,22,3,2016,14
2016-03-14 22:00:00,2016-03-14 23:00:00,0.0,23,3,2016,14
2016-03-14 23:00:00,2016-03-15 00:00:00,0.0,0,3,2016,15
2016-03-15 00:00:00,2016-03-15 01:00:00,0.0,1,3,2016,15
2016-03-15 01:00:00,2016-03-15 02:00:00,0.0,2,3,2016,15
2016-03-15 02:00:00,2016-03-15 03:00:00,0.0,3,3,2016,15
2016-03-15 03:00:00,2016-03-15 04:00:00,0.0,4,3,2016,15
2016-03-15 04:00:00,2016-03-15 05:00:00,0.0,5,3,2016,15
2016-03-15 05:00:00,2016-03-15 06:00:00,0.0,6,3,2016,15
2016-03-15 06:00:00,2016-03-15 07:00:00,0.008,7,3,2016,15
2016-03-15 07:00:00,2016-03-15 08:00:00,0.099,8,3,2016,15
2016-03-15 08:00:00,2016-03-15 09:00:00,0.244,9,3,2016,15
2016-03-15 09:00:00,2016-03-15 10:00:00,0.392,10,3,2016,15
2016-03-15 10:00:00,2016-03-15 11:00:00,0.498,11,3,2016,15
2016-03-15 11:00:00,2016-03-15 12:00:00,0.558,12,3,2016,15
2016-03-15 12:00:00,2016-03-15 13:00:00,0.572,13,3,2016,15
2016-03-15 13:00:00,2016-03-15 14:00:00,0.541,14,3,2016,15
2016-03-15 14:00:00,2016-03-15 15:00:00,0.463,15,3,2016,15
2016-03-15 15:00:00,2016-03-15 16:00:00,0.346,16,3,2016,15
2016-03-15 16:00:00,2016-03-15 17:00:00,0.197,17,3,2016,15
2016-03-15 17:00:00,2016-03-15 18:00:00,0.054,18,3,2016,15
2016-03-15 18:00:00,2016-03-15 19:00:00,0.0,19,3,2016,15
2016-03-15 19:00:00,2016-03-15 20:00:00,0.0,20,3,2016,15
2016-03-15 20:00:00,2016-03-15 21:00:00,0.0,21,3,2016,15
2016-03-15 21:00:00,2016-03-15 22:00:00,0.0,22,3,2016,15
2016-03-15 22:00:00,2016-03-15 23:00:00,0.0,23,3,2016,15
2016-03-15 23:00:00,2016-03-16 00:00:00,0.0,0,3,2016,16
2016-03-16 00:00:00,2016-03-16 01:00:00,0.0,1,3,2016,16
2016-03-16 01:00:00,2016-03-16 02:00:00,0.0,2,3,2016,16
2016-03-16 02:00:00,2016-03-16 03:00:00,0.0,3,3,2016,16
2016-03-16 03:00:00,2016-03-16 04:00:00,0.0,4,3,2016,16
2016-03-16 04:00:00,2016-03-16 05:00:00,0.0,5,3,2016,16
2016-03-16 05:00:00,2016-03-16 06:00:00,0.0,6,3,2016,16
2016-03-16 06:00:00,2016-03-16 07:00:00,0.013,7,3,2016,16
2016-03-16 07:00:00,2016-03-16 08:00:00,0.14,8,3,2016,16
2016-03-16 08:00:00,2016-03-16 09:00:00,0.318,9,3,2016,16
2016-03-16 09:00:00,2016-03-16 10:00:00,0.479,10,3,2016,16
2016-03-16 10:00:00,2016-03-16 11:00:00,0.586,11,3,2016,16
2016-03-16 11:00:00,2016-03-16 12:00:00,0.64,12,3,2016,16
2016-03-16 12:00:00,2016-03-16 13:00:00,0.641,13,3,2016,16
2016-03-16 13:00:00,2016-03-16 14:00:00,0.601,14,3,2016,16
2016-03-16 14:00:00,2016-03-16 15:00:00,0.517,15,3,2016,16
2016-03-16 15:00:00,2016-03-16 16:00:00,0.394,16,3,2016,16
2016-03-16 16:00:00,2016-03-16 17:00:00,0.236,17,3,2016,16
2016-03-16 17:00:00,2016-03-16 18:00:00,0.071,18,3,2016,16
2016-03-16 18:00:00,2016-03-16 19:00:00,0.0,19,3,2016,16
2016-03-16 19:00:00,2016-03-16 20:00:00,0.0,20,3,2016,16
2016-03-16 20:00:00,2016-03-16 21:00:00,0.0,21,3,2016,16
2016-03-16 21:00:00,2016-03-16 22:00:00,0.0,22,3,2016,16
2016-03-16 22:00:00,2016-03-16 23:00:00,0.0,23,3,2016,16
2016-03-16 23:00:00,2016-03-17 00:00:00,0.0,0,3,2016,17
2016-03-17 00:00:00,2016-03-17 01:00:00,0.0,1,3,2016,17
2016-03-17 01:00:00,2016-03-17 02:00:00,0.0,2,3,2016,17
2016-03-17 02:00:00,2016-03-17 03:00:00,0.0,3,3,2016,17
2016-03-17 03:00:00,2016-03-17 04:00:00,0.0,4,3,2016,17
2016-03-17 04:00:00,2016-03-17 05:00:00,0.0,5,3,2016,17
2016-03-17 05:00:00,2016-03-17 06:00:00,0.0,6,3,2016,17
2016-03-17 06:00:00,2016-03-17 07:00:00,0.016,7,3,2016,17
2016-03-17 07:00:00,2016-03-17 08:00:00,0.15,8,3,2016,17
2016-03-17 08:00:00,2016-03-17 09:00:00,0.342,9,3,2016,17
2016-03-17 09:00:00,2016-03-17 10:00:00,0.511,10,3,2016,17
2016-03-17 10:00:00,2016-03-17 11:00:00,0.611,11,3,2016,17
2016-03-17 11:00:00,2016-03-17 12:00:00,0.657,12,3,2016,17
2016-03-17 12:00:00,2016-03-17 13:00:00,0.651,13,3,2016,17
2016-03-17 13:00:00,2016-03-17 14:00:00,0.602,14,3,2016,17
2016-03-17 14:00:00,2016-03-17 15:00:00,0.507,15,3,2016,17
2016-03-17 15:00:00,2016-03-17 16:00:00,0.374,16,3,2016,17
2016-03-17 16:00:00,2016-03-17 17:00:00,0.21,17,3,2016,17
2016-03-17 17:00:00,2016-03-17 18:00:00,0.059,18,3,2016,17
2016-03-17 18:00:00,2016-03-17 19:00:00,0.0,19,3,2016,17
2016-03-17 19:00:00,2016-03-17 20:00:00,0.0,20,3,2016,17
2016-03-17 20:00:00,2016-03-17 21:00:00,0.0,21,3,2016,17
2016-03-17 21:00:00,2016-03-17 22:00:00,0.0,22,3,2016,17
2016-03-17 22:00:00,2016-03-17 23:00:00,0.0,23,3,2016,17
2016-03-17 23:00:00,2016-03-18 00:00:00,0.0,0,3,2016,18
2016-03-18 00:00:00,2016-03-18 01:00:00,0.0,1,3,2016,18
2016-03-18 01:00:00,2016-03-18 02:00:00,0.0,2,3,2016,18
2016-03-18 02:00:00,2016-03-18 03:00:00,0.0,3,3,2016,18
2016-03-18 03:00:00,2016-03-18 04:00:00,0.0,4,3,2016,18
2016-03-18 04:00:00,2016-03-18 05:00:00,0.0,5,3,2016,18
2016-03-18 05:00:00,2016-03-18 06:00:00,0.0,6,3,2016,18
2016-03-18 06:00:00,2016-03-18 07:00:00,0.014,7,3,2016,18
2016-03-18 07:00:00,2016-03-18 08:00:00,0.111,8,3,2016,18
2016-03-18 08:00:00,2016-03-18 09:00:00,0.253,9,3,2016,18
2016-03-18 09:00:00,2016-03-18 10:00:00,0.379,10,3,2016,18
2016-03-18 10:00:00,2016-03-18 11:00:00,0.458,11,3,2016,18
2016-03-18 11:00:00,2016-03-18 12:00:00,0.49,12,3,2016,18
2016-03-18 12:00:00,2016-03-18 13:00:00,0.466,13,3,2016,18
2016-03-18 13:00:00,2016-03-18 14:00:00,0.407,14,3,2016,18
2016-03-18 14:00:00,2016-03-18 15:00:00,0.322,15,3,2016,18
2016-03-18 15:00:00,2016-03-18 16:00:00,0.225,16,3,2016,18
2016-03-18 16:00:00,2016-03-18 17:00:00,0.127,17,3,2016,18
2016-03-18 17:00:00,2016-03-18 18:00:00,0.035,18,3,2016,18
2016-03-18 18:00:00,2016-03-18 19:00:00,0.0,19,3,2016,18
2016-03-18 19:00:00,2016-03-18 20:00:00,0.0,20,3,2016,18
2016-03-18 20:00:00,2016-03-18 21:00:00,0.0,21,3,2016,18
2016-03-18 21:00:00,2016-03-18 22:00:00,0.0,22,3,2016,18
2016-03-18 22:00:00,2016-03-18 23:00:00,0.0,23,3,2016,18
2016-03-18 23:00:00,2016-03-19 00:00:00,0.0,0,3,2016,19
2016-03-19 00:00:00,2016-03-19 01:00:00,0.0,1,3,2016,19
2016-03-19 01:00:00,2016-03-19 02:00:00,0.0,2,3,2016,19
2016-03-19 02:00:00,2016-03-19 03:00:00,0.0,3,3,2016,19
2016-03-19 03:00:00,2016-03-19 04:00:00,0.0,4,3,2016,19
2016-03-19 04:00:00,2016-03-19 05:00:00,0.0,5,3,2016,19
2016-03-19 05:00:00,2016-03-19 06:00:00,0.0,6,3,2016,19
2016-03-19 06:00:00,2016-03-19 07:00:00,0.006,7,3,2016,19
2016-03-19 07:00:00,2016-03-19 08:00:00,0.065,8,3,2016,19
2016-03-19 08:00:00,2016-03-19 09:00:00,0.166,9,3,2016,19
2016-03-19 09:00:00,2016-03-19 10:00:00,0.295,10,3,2016,19
2016-03-19 10:00:00,2016-03-19 11:00:00,0.373,11,3,2016,19
2016-03-19 11:00:00,2016-03-19 12:00:00,0.395,12,3,2016,19
2016-03-19 12:00:00,2016-03-19 13:00:00,0.405,13,3,2016,19
2016-03-19 13:00:00,2016-03-19 14:00:00,0.385,14,3,2016,19
2016-03-19 14:00:00,2016-03-19 15:00:00,0.316,15,3,2016,19
2016-03-19 15:00:00,2016-03-19 16:00:00,0.217,16,3,2016,19
2016-03-19 16:00:00,2016-03-19 17:00:00,0.11,17,3,2016,19
2016-03-19 17:00:00,2016-03-19 18:00:00,0.028,18,3,2016,19
2016-03-19 18:00:00,2016-03-19 19:00:00,0.0,19,3,2016,19
2016-03-19 19:00:00,2016-03-19 20:00:00,0.0,20,3,2016,19
2016-03-19 20:00:00,2016-03-19 21:00:00,0.0,21,3,2016,19
2016-03-19 21:00:00,2016-03-19 22:00:00,0.0,22,3,2016,19
2016-03-19 22:00:00,2016-03-19 23:00:00,0.0,23,3,2016,19
2016-03-19 23:00:00,2016-03-20 00:00:00,0.0,0,3,2016,20
2016-03-20 00:00:00,2016-03-20 01:00:00,0.0,1,3,2016,20
2016-03-20 01:00:00,2016-03-20 02:00:00,0.0,2,3,2016,20
2016-03-20 02:00:00,2016-03-20 03:00:00,0.0,3,3,2016,20
2016-03-20 03:00:00,2016-03-20 04:00:00,0.0,4,3,2016,20
2016-03-20 04:00:00,2016-03-20 05:00:00,0.0,5,3,2016,20
2016-03-20 05:00:00,2016-03-20 06:00:00,0.0,6,3,2016,20
2016-03-20 06:00:00,2016-03-20 07:00:00,0.011,7,3,2016,20
2016-03-20 07:00:00,2016-03-20 08:00:00,0.092,8,3,2016,20
2016-03-20 08:00:00,2016-03-20 09:00:00,0.226,9,3,2016,20
2016-03-20 09:00:00,2016-03-20 10:00:00,0.383,10,3,2016,20
2016-03-20 10:00:00,2016-03-20 11:00:00,0.485,11,3,2016,20
2016-03-20 11:00:00,2016-03-20 12:00:00,0.524,12,3,2016,20
2016-03-20 12:00:00,2016-03-20 13:00:00,0.511,13,3,2016,20
2016-03-20 13:00:00,2016-03-20 14:00:00,0.461,14,3,2016,20
2016-03-20 14:00:00,2016-03-20 15:00:00,0.38,15,3,2016,20
2016-03-20 15:00:00,2016-03-20 16:00:00,0.273,16,3,2016,20
2016-03-20 16:00:00,2016-03-20 17:00:00,0.151,17,3,2016,20
2016-03-20 17:00:00,2016-03-20 18:00:00,0.042,18,3,2016,20
2016-03-20 18:00:00,2016-03-20 19:00:00,0.0,19,3,2016,20
2016-03-20 19:00:00,2016-03-20 20:00:00,0.0,20,3,2016,20
2016-03-20 20:00:00,2016-03-20 21:00:00,0.0,21,3,2016,20
2016-03-20 21:00:00,2016-03-20 22:00:00,0.0,22,3,2016,20
2016-03-20 22:00:00,2016-03-20 23:00:00,0.0,23,3,2016,20
2016-03-20 23:00:00,2016-03-21 00:00:00,0.0,0,3,2016,21
2016-03-21 00:00:00,2016-03-21 01:00:00,0.0,1,3,2016,21
2016-03-21 01:00:00,2016-03-21 02:00:00,0.0,2,3,2016,21
2016-03-21 02:00:00,2016-03-21 03:00:00,0.0,3,3,2016,21
2016-03-21 03:00:00,2016-03-21 04:00:00,0.0,4,3,2016,21
2016-03-21 04:00:00,2016-03-21 05:00:00,0.0,5,3,2016,21
2016-03-21 05:00:00,2016-03-21 06:00:00,0.0,6,3,2016,21
2016-03-21 06:00:00,2016-03-21 07:00:00,0.015,7,3,2016,21
2016-03-21 07:00:00,2016-03-21 08:00:00,0.103,8,3,2016,21
2016-03-21 08:00:00,2016-03-21 09:00:00,0.226,9,3,2016,21
2016-03-21 09:00:00,2016-03-21 10:00:00,0.347,10,3,2016,21
2016-03-21 10:00:00,2016-03-21 11:00:00,0.413,11,3,2016,21
2016-03-21 11:00:00,2016-03-21 12:00:00,0.426,12,3,2016,21
